49    J1312-6400   mlc+01     2.43743249609           11  mlc+01     0.410267772176        17  mlc+01     93.0          12  mlc+01     1.53
50    J1314-6101   kbm+03     2.9483896038            15  kbm+03     0.33916820176         18  kbm+03     309           13  kbm+03     8.55

51    J1317-5759   mll+06     2.64219851320            5  mlk+09     0.378472698022         8  mlk+09     145.3          3  mlk+09     3.77
52    J1322-6329   kbm+03     2.7642094208             5  kbm+03     0.36176709061          7  kbm+03     659            9  kbm+03     12.38
53    J1324-6302   kbm+03     2.48380369300           10  kbm+03     0.402608307097        17  kbm+03     497            5  kbm+03     11.69
54    J1354-6249   kbm+03     2.951938334              3  kbm+03     0.3387604641           4  kbm+03     254           17  kbm+03     5.16
55    J1355-5747   lfl+06     2.0386738254             4  lfl+06     0.49051495513          8  lfl+06     229            3  lfl+06     6.44

56    J1404+1159   cha03      2.65043873290            3  bfrs18     0.377296025592         4  bfrs18     18.466         9  bfrs18     2.18
57    J1405-42     kbj+17     2.34680                  4  kbj+17     0.426112               8  kbj+17     64             0  kbj+17     3.66
58    J1414-6802   ebvb01     4.6301880619             4  ebvb01     0.215973948926        19  ebvb01     153.5          6  ebvb01     5.42
59    J1432-5032   kjv+10     2.0349894792             3  bbb+12     0.49140303192          8  bbb+12     113            1  bbb+12     5.28
60    J1444-5941   mlc+01     2.7602279448             6  mlc+01     0.36228891961          7  mlc+01     177.1         19  mlc+01     3.84

61    J1444-6026   mll+06     4.7585755679             2  mlk+09     0.210146920172         9  mlk+09     367.7         14  mlk+09     5.82
62    J1503+2111   clm+05     3.31400150122           12  clm+05     0.301750014184        11  clm+05     3.2603        41  bkk+16     0.24
63    J1512-5431   kbm+03     2.0405315742             3  kbm+03     0.49006837858          8  kbm+03     219            6  kbm+03     5.12
64    J1519-6106   lfl+06     2.15430706064           14  lfl+06     0.46418638191          3  lfl+06     221            3  lfl+06     5.05
65    B1524-39     mlt+78     2.4175822701             9  nmc81      0.41363638887         16  nmc81      49             3  nmc81      1.71

66    J1528-5547   ncb+15     3.4673015170            17  ncb+15     0.28840872220         15  ncb+15     269            0  ncb+15     4.47
67    J1538+2345   kkl+15     3.44938495332           10  kkl+15     0.289906755417         8  kkl+15     14.909         1  kkl+15     1.31
